zone,bus,fuel,generator,time,value
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,72,5528.0
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,73,5512.384261806539
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,74,5528.0
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,75,5528.0
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,76,5528.0
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,77,5528.0
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,78,5518.976374134224
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,79,5523.480937335517
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,80,5475.67447042426
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,81,5528.0
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,82,5459.709536554716
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,83,5465.737179686019
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,84,5476.0276944940215
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,85,5463.690584967617
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,86,5470.22585480733
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,87,5491.954814841581
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,88,5522.443198755294
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,89,5526.878483911319
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,90,5526.44644735001
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,91,5485.727020840818
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,92,5478.279529773707
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,93,5425.960467068225
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,94,5423.202991509405
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,95,5422.586921390717
France,Fra_180,Nuclear,Paluel Nuclear Power Plant France,96,5528.0
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,1,3151.416759289605
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,2,3150.1477887096016
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,3,3148.878818129598
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,4,3148.0128466123874
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,5,3147.54987415797
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,6,3147.0178775706245
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,7,3146.485880983278
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,8,3145.7523848645355
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,9,3145.6233873399824
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,10,3145.883701010962
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,11,3145.9425151505443
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,12,3145.396830695938
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,13,3145.2541453041244
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,14,3146.9265117964246
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,15,3147.3898811003464
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,16,3148.0547499356644
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,17,3149.3241173651713
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,18,3150.1878143026697
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,19,3151.454510302962
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,20,3152.92270583465
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,21,3154.592400897734
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,22,3154.395299058278
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,23,3154.802695813011
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,24,3154.802695813011
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,25,3154.802695813011
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,26,3154.6820128743534
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,27,3153.948035957626
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,28,3153.0125595095024
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,29,3151.069585404396
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,30,3148.539378902762
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,31,3147.016670058111
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,32,3145.2924616820624
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,33,3142.560755649032
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,34,3140.3191279639163
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,35,3138.4804993415933
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,36,3136.64187071927
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,37,3134.4002430341548
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,38,3133.2356874101065
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,39,3132.4741308488515
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,40,3131.309575224803
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,41,3129.9435200693592
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,42,3129.7671676032687
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,43,3129.3893156057834
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,44,3128.809964076901
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,45,3128.633611610812
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,46,3128.4485367815987
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,47,3127.860462889592
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,48,3126.2648913406033
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,49,3127.6918127625613
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,50,3127.1233322982366
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,51,3127.159350428101
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,52,3125.583372306794
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,53,3126.223889030848
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,54,3126.7070709601035
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,55,3126.58575429517
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,56,3126.4644376302367
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,57,3126.9476195594925
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,58,3128.2292976959384
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,59,3129.309476300988
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,60,3129.9866558432454
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,61,3131.469833511088
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,62,3133.1738425443186
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,63,3134.0718534519638
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,64,3135.5743629537974
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,65,3136.673873392839
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,66,3139.00529278558
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,67,3140.5307140527348
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,68,3142.0561353198896
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,69,3144.38755471263
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,70,3145.4393722090035
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,71,3146.6926892367733
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,72,3147.7445067331473
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,73,3148.393325166728
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,74,3147.7459757647152
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,75,3147.9046244882884
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,76,3147.4587746176717
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,77,3147.0129247470554
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,78,3147.0034066400626
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,79,3147.5983871272592
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,80,3147.3873694888703
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,81,3146.9748523190847
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,82,3147.086212617223
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,83,3148.003571040947
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,84,3148.920929464671
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,85,3149.4352888256026
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,86,3147.9819266246323
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,87,3147.3345625492475
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,88,3147.896195662241
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,89,3147.04733205546
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,90,3145.106397264783
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,91,3142.7624634113126
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,92,3140.821528620636
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,93,3139.485092424148
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,94,3138.8470761258764
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,95,3137.403061702019
France,Fra_176,Nuclear,Cruas Nuclear Power Plant France,96,3136.5635458723505
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,1,3444.718589070871
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,2,3442.7862118284775
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,3,3440.8538345860834
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,4,3438.92145734369
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,5,3436.989080101296
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,6,3435.437062574876
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,7,3433.885045048456
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,8,3432.333027522036
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,9,3430.7810099956155
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,10,3430.9591725588116
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,11,3431.137335122007
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,12,3431.315497685202
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,13,3431.4936602483976
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,14,3434.11665107078
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,15,3436.7396418931617
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,16,3439.362632715544
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,17,3441.985623537926
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,18,3446.2829391367627
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,19,3450.5802547355993
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,20,3454.8775703344363
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,21,3459.1748859332724
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,22,3461.47070304789
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,23,3463.7665201625064
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,24,3466.0623372771233
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,25,3468.3581543917403
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,26,3468.0156931380247
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,27,3467.673231884309
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,28,3467.3307706305936
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,29,3466.988309376878
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,30,3465.2659654411905
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,31,3463.5436215055042
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,32,3461.821277569817
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,33,3460.0989336341304
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,34,3457.5458972344545
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,35,3454.9928608347786
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,36,3452.4398244351023
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,37,3449.886788035427
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,38,3448.1754870421846
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,39,3446.464186048943
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,40,3444.752885055701
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,41,3443.041584062463
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,42,3441.955347883631
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,43,3440.869111704803
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,44,3439.782875525975
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,45,3438.696639347147
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,46,3436.3337939977937
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,47,3433.97094864844
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,48,3431.608103299086
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,49,3429.245257949732
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,50,3428.002912329962
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,51,3426.7605667101916
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,52,3425.5182210904213
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,53,3424.275875470651
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,54,3424.0045672456263
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,55,3423.733259020601
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,56,3423.4619507955767
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,57,3423.190642570552
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,58,3423.8324645207495
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,59,3424.4742864709474
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,60,3425.1161084211453
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,61,3425.7579303713433
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,62,3428.390536730288
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,63,3431.023143089233
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,64,3433.655749448178
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,65,3436.2883558071235
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,66,3440.5101023957886
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,67,3444.731848984454
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,68,3448.953595573118
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,69,3453.175342161783
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,70,3453.862496277382
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,71,3454.549650392981
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,72,3455.2368045085805
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,73,3455.9239586241797
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,74,3457.097238958875
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,75,3458.270519293571
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,76,3459.443799628267
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,77,3460.6170799629626
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,78,3460.675892665803
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,79,3460.7347053686435
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,80,3460.793518071484
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,81,3460.8523307743244
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,82,3463.6196770635765
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,83,3466.3870233528287
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,84,3469.154369642081
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,85,3471.921715931333
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,86,3471.2215535194055
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,87,3470.5213911074784
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,88,3469.821228695551
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,89,3469.1210662836233
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,90,3464.5731527229923
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,91,3460.0252391623617
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,92,3455.477325601731
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,93,3450.9294120411005
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,94,3449.6543840034146
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,95,3448.379355965729
France,Fra_160,Nuclear,Blayais Nuclear Power Plant France,96,3447.104327928043
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,1,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,2,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,3,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,4,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,5,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,6,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,7,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,8,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,9,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,10,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,11,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,12,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,13,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,14,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,15,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,16,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,17,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,18,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,19,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,20,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,21,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,22,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,23,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,24,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,25,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,26,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,27,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,28,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,29,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,30,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,31,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,32,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,33,2782.0
France,Fra_144,Nuclear,Saint-Alban Nuclear Power Plant France,34,2782.0
